gmap_id,review_count,review_text_count,response_count
0x80dc9ded084a3d0b:0xce9e3b8162deff2d,58,44,7
0x80dc9dedb2c2ee09:0x35519d575a92440c,401,233,156
0x80dc9deef98ef04f:0xaf96b9a15949c657,74,36,5
0x80dc9df47f234897:0x373d68fa3cee47ce,68,55,0
0x80dc9e0465416df7:0xca8104bc284dd6fc,66,45,58
0x80dc9e0d86670e4b:0x5663fd9edbe08e11,138,72,0
0x80dc9e0db4134fb9:0xf2f1ca1bc0a16a22,106,70,0
0x80dc9e0e05a9c471:0x1498c440c2d86b40,278,185,19
0x80dc9e0e800edbcf:0x1346ea63745f760f,74,64,56
0x80dc9e0e8fb93b07:0x30f75b99867c62ea,135,90,0
0x80dc9e0f5bdfbb6f:0xc53f54a74d4b415f,102,51,0
0x80dc9e1039183b51:0x6a889af8ec16c050,305,183,0
0x80dc9e104a0ca603:0x2b7d007d2ad46fc0,66,35,0
0x80dc9e29be183d63:0x660db42aad74bc1f,133,122,2
0x80dc9e2b9da18a9f:0xd04c2c8f93ec2e22,116,80,0
0x80dc9e3328c08d31:0x45439df43e605d22,87,62,2
0x80dc9e3328ea2f81:0x9168fb95ad1d52b0,231,138,198
0x80dc9e3457f19043:0xd879d5cb150671f2,164,107,0
0x80dc9e34976ca50d:0x43af163f52de6c3a,378,203,0
0x80dc9e3ba4828ea3:0xe5321d90273d3e6,87,55,7
0x80dc9e3d9d30c8b1:0x3b26a70b4ca79de4,92,85,13
0x80dc9f5928de9f3d:0x8eac5c0afc552713,86,42,0
0x80dc9f64981585ff:0x16bdfa1da8ade70c,148,52,0
0x80dc9f70ae9e4c1f:0x63790c3df42a72dd,146,110,0
0x80dc9f78ea20972b:0xfa24cb3e4f09dc46,55,34,0
0x80dc9f7b0842ad07:0x1fd364cd39a2345,114,49,0
0x80dc9f7b75b603bb:0x81d46517b10be838,118,69,0
0x80dc9f7b75b604a5:0xe007f99f81f30b7e,137,55,0
0x80dc9f7b75ca0791:0x2b77e5d96c4b0375,68,19,0
0x80dc9f7b75ca0791:0x3d639a4741b0bc91,368,211,354
0x80dc9f7b75ca0791:0xddc561c489e6238b,58,41,18
0x80dc9f7e9a965033:0xe5f27e0775d62a82,73,37,0
0x80dc9f800b31256b:0xb4c8f3682f4fec6,974,553,0
0x80dca02aead1471b:0x49f1f35d5516d5e4,68,13,0
0x80dca04be4abf57d:0xc7b258c90f278a33,64,11,0
0x80dca0630a6cc32b:0xe2ce3a8a47474fa2,132,57,0
0x80dca0ab76284ae5:0x532c29a35fd7649e,5507,2603,0
0x80dca104349be275:0x1f233ecaaa9f6333,138,80,0
0x80dca10aff03772b:0x8b895a71d0d8d26d,117,54,0
0x80dca11041ec0715:0x8690ba618578e842,88,41,0
0x80dca111ee33eb47:0x8baf73584f0ea117,85,61,1
0x80dca119d35908a5:0x3b9afb0e3f5f9bd2,116,54,0
0x80dca11c3d66cb8b:0xb325f75bc39c43d,58,35,0
0x80dca11f5cf2cf71:0xd3a148d362631d9,96,85,18
0x80dca12031342fcd:0x977b757aa4098c5f,58,43,0
0x80dca1218492a949:0x7a939459b13fa57a,1482,735,0
0x80dca121af197205:0x63f28ade334c987a,95,63,0
0x80dca123fe90688d:0xa88be7119a0bcef5,108,36,0
0x80dca123fe90688d:0xf0bfa39ff1460219,122,108,20
0x80dca137eb38aa2d:0xbeaebc43ac544978,167,126,0
0x80dca13bccede261:0x51c18edb22d4ac20,107,59,0
0x80dca13e28058795:0x9dcf873b424fe9ba,87,57,0
0x80dca14cd43e0ea3:0x8ec3aa5bbb033029,74,37,0
0x80dca15d052d49db:0x8d505c58b7cb6b74,178,133,6
0x80dca16d59d9519f:0x6a97d9139f30fb44,54,42,1
0x80dca17dab1c0441:0xc12aa299c70a593c,98,46,0
0x80dca1a114ac274b:0xbec76d0308984228,317,193,1
0x80dca1a2ecd108a1:0xc2dd633fbe1f954,93,53,1
0x80dca1a8dbca4e9f:0x28d1afc3374b202c,148,63,6
0x80dca1a97649ded9:0x1ceb2d8e29ab5041,118,76,0
0x80dca1aea9a0a415:0xa1be86eaac52e973,208,93,69
0x80dca1b2349a358b:0xdf1404d30877ff03,91,71,3
0x80dca1b2349a358b:0xe48cdcca8c19cf74,64,45,0
0x80dca1b2438d4085:0x314991dbf8d84e27,135,99,0
0x80dca1b5e78349bd:0x156aad71af5ecf8b,118,54,0
0x80dca1b640ee2847:0x5533a62762463c1c,2401,754,0
0x80dca1b640ee2847:0x5fd06fe428cfa5cc,253,229,174
0x80dca1b640ee2847:0xb34facda821bb32b,72,43,13
0x80dca1bc0f061bc1:0xfe16a6538907366a,76,51,0
0x80dca1c71bb505ab:0x31a9673cbee4b1b9,56,30,4
0x80dca1ca781e1e83:0xc2fea39a76e7fc66,138,75,2
0x80dca1d5b6068779:0x474e5b71adab295c,851,429,0
0x80dca1d64ee0c781:0x3250a8eb84faba9c,68,37,0
0x80dca1d6e50af983:0xcebbfd06a76a096,88,51,0
0x80dca1d953dd45d9:0x90fdfd540e4d067d,66,26,0
0x80dca1d9594365b5:0xc6f5cf54582a1da2,253,85,0
0x80dca1deabbb0133:0x65d9e732c57f2e4d,125,47,0
0x80dca1fbe7dc9fab:0xa6995f4bf0c6468c,58,31,28
0x80dca22d5619379f:0x67d2a838c52b2035,118,58,0
0x80dca38d9b92ba13:0xe29b2cab58fcb4bc,118,55,0
0x80dca39456751d57:0x92e363571ded59d7,105,49,41
0x80dca44ff8a017ed:0x4c987922888d3da6,93,31,0
0x80dca4a86ad83967:0xf3f7a1486b935eb3,185,104,0
0x80dca5053a1c47bb:0xaf0f1482e99e6ee7,64,41,0
0x80dca50574611775:0xb040d30de16d05b9,98,53,0
0x80dca50dfd762219:0xea6612ed87819aaa,138,82,0
0x80dca5165fcb6667:0xb32dbc43ede6dc4a,58,46,0
0x80dca518750c0997:0x9c4df993d6127f05,168,105,69
0x80dca51983ece5a9:0x35dc6fe9f08cba56,189,136,110
0x80dca51a2c2e1cc9:0x7b6ffbe7f9f34efe,554,294,0
0x80dca51a30884713:0x30ed281b2dc32186,178,122,176
0x80dca51a348af803:0xcbd7fb75f15bfc68,146,81,0
0x80dca51ba312a995:0xf8b080ce0b962245,68,18,15
0x80dca51bbec72271:0x4fd0f75de0f303d6,68,43,0
0x80dca51bbec72271:0xcf61ecbc4b64b5fb,128,69,9
0x80dca522919b0bcd:0xb432f71806f3f5c,251,225,5
0x80dca522aa64db51:0x23fd25ef9844f0f2,178,93,0
0x80dca522b10a4a1d:0xbffff8dc13a5eef6,557,336,0
0x80dca5396255b62b:0xeb25aceda0b106fa,132,82,98
0x80dca57038e3304b:0xd73a1f51823a59e1,68,53,64
0x80dca57bca81aa19:0x4982be88778be3d1,112,80,47
0x80dca5adff6df1e7:0x4cb961ddcbb79063,153,73,0
0x80dca5ddca0b1b5b:0xebe14e553384a835,284,137,54
0x80dca5de2f900a69:0x64060b48bfd023a6,68,54,12
0x80dca5dedf4ce979:0x45805dff5beb10c7,98,40,0
0x80dca5df848eac81:0xfcd90fbe9270709e,64,50,27
0x80dca5e033343ea7:0x84f295d27a0e6aad,197,100,0
0x80dca5e08ad44d39:0xeb85a57fea12af8e,58,28,0
0x80dca5e0fef2f7e7:0x2b6e706dea87d19c,84,38,0
0x80dca5e1034fadab:0x8682a84c40b6814e,56,39,0
0x80dca5e11d3d98f9:0x18c7262c39fea71f,147,141,4
0x80dca5e6d4cee8ed:0xa020b603b7a176d7,111,89,0
0x80dca5e8cd06a963:0xceb1fbfed52da2a2,58,21,0
0x80dca5eed689555d:0xcd2259f362247757,193,155,5
0x80dca5f99664c4df:0xe3489294f12020e2,232,213,190
0x80dca601c777c585:0x8f595e6a6f7684ab,107,71,24
0x80dca601f61756c7:0x200e2bd7e7488158,2505,817,0
0x80dca60a849abec5:0x5fae2d2acd90e356,98,67,61
0x80dca60a8922ea85:0xb7e96181eb27d2f0,68,67,0
0x80dca60cda6f8fcf:0x34ad89e3e7727d11,156,115,2
0x80dca616aaaaaaab:0x2154a2aef6034a15,88,52,0
0x80dca61debd41ae7:0x36de7854e5adc666,58,25,0
0x80dca61deccf0bb9:0x3aeb7ebc20c3a1e0,128,67,0
0x80dca61ef0f2101f:0x9a69f50cc26ec4c1,128,70,0
0x80dca61fbcd4ae03:0xff44ce77e7faaf92,87,60,0
0x80dca61feb9ef4ff:0xbf055f51cb70c3a9,57,53,1
0x80dca6202ad8ba8d:0x2f5c9702a6125259,908,414,70
0x80dca620b0aeadd1:0x442de97a6f7e8541,169,99,0
0x80dca620dc93ce2b:0x405f07ec2b645087,146,86,0
0x80dca62131de43cf:0x6cb792252dfb73e6,57,48,43
0x80dca62135753edd:0x9c88f17849a8aad0,110,90,16
0x80dca621a98a8581:0x6271699b19afdfae,78,71,0
0x80dca621c790e3ad:0xa7a608d29dce5a03,189,119,0
0x80dca622774c99c7:0x309bd7b8cb1891d5,523,210,1
0x80dca6260ec58885:0xe44b3e524fdd2704,178,56,17
0x80dca6260ec58885:0xf393c52adcfb2854,308,161,0
0x80dca62a3c1d3005:0x4bbf05bba34d521,438,372,398
0x80dca62a3c1d3005:0xdf711d8ead3bd19e,209,111,130
0x80dca62a3c69a3bd:0x21c6b95885eb0840,184,164,87
0x80dca62a4ea73ddd:0x518518e61500861e,444,199,0
0x80dca62bbe5fbd95:0xbea037bf7caa21ef,117,71,68
0x80dca62d26f16fb5:0xbcfdbe4af0582c49,392,234,0
0x80dca62db3539315:0x25aca774b0633de1,58,30,9
0x80dca62dde7e9279:0x79c91921f4b6d222,78,74,3
0x80dca62e9ab5e64f:0xc460177a4e728e84,57,39,0
0x80dca62ec39b9d85:0xa0e24a87a9c583d,108,91,0
0x80dca62f21dfe069:0x4d01243d167c1254,105,80,30
0x80dca63271010b51:0x21190ca552e2d3e6,138,82,0
0x80dca6443409ef17:0x39f59c3017015ed0,86,32,0
0x80dca644422a56f1:0x73118d48fd97abf3,57,27,41
0x80dca645c76b865f:0x30d223826d032de,106,60,4
0x80dca646a3d664ab:0xa5c7914cc94bf230,742,415,0
0x80dca646a3d664ab:0xdfaaebd6df9d2284,613,257,0
0x80dca646a99956f9:0x7370fc2b31f72cdb,118,78,0
0x80dca64bf2610ed9:0xaedba6872d95149a,56,29,11
0x80dca64c3337a315:0x5a2be224e2f27d38,114,77,3
0x80dca64e5847e0ff:0x34b833b105fb0698,104,63,24
0x80dca64e6b973af1:0x718fa482d85067bf,76,20,19
0x80dca64e89ebbb21:0xd564299958e77d06,483,210,468
0x80dca64e9a5bd4e9:0xa790991c2a5aede4,56,34,0
0x80dca64e9a5bd4e9:0xc3d1f8243148e6cd,156,77,0
0x80dca64f6b229d41:0xc8acd7b9777039f1,411,169,101
0x80dca66a8866e161:0x557367e26d3c0882,97,55,0
0x80dca66a8866e161:0x6ca6004b92de8450,1116,730,0
0x80dca66a9305e08b:0xbb61935afde70ecf,58,45,13
0x80dca66b75312d5b:0x5df661538b89d286,408,337,235
0x80dca66c61e04f11:0xa374084f20567f1e,118,86,0
0x80dca66c82a50a1f:0x1f20b6b4d7c010e2,118,86,0
0x80dca66c82a50a1f:0xf591eccf173a55e1,193,105,0
0x80dca67bf89dbd89:0x32c917c76f559a5a,67,23,0
0x80dca6997ad007af:0xaa43306270144a33,67,41,0
0x80dca6cc0324fe31:0x8fd29a86d8f09ce7,78,42,36
0x80dca6d59e16936b:0x1bd6fada17c6bf5d,148,105,1
0x80dca6e130a997d1:0x6864a0dedcc0c7cb,265,243,212
0x80dca6e1588738b7:0xa65b622abc318a71,138,102,0
0x80dca6e3fbfe8405:0xca9707c5afa18780,171,97,0
0x80dca6e3fe1524f9:0x697b5fa4328622d4,174,49,0
0x80dca706acead2c5:0xc0674dc4c2fcbee3,78,74,63
0x80dca715ef55c62d:0xcb2d76216d5add4,96,90,0
0x80dca71720d1ddf7:0xc544819a9fd6a6a0,218,128,3
0x80dca7176dfcb509:0x253936451b03d82c,128,77,1
0x80dca717769c57fd:0xdb13be130bffb215,147,94,0
0x80dca71782c7a99d:0xd490081f0a43000f,168,86,0
0x80dca718ba07fc4b:0x675afd62fa759f36,95,44,0
0x80dca719dffe633d:0xf634dbc212ac23e3,98,63,39
0x80dca7310e7b1a79:0x81457a11edd6290,78,53,76
0x80dca7382a833e81:0x91f93f340d4a99c8,98,75,69
0x80dca746a5afc315:0x4c09c8d8aa601fb1,78,39,1
0x80dca7664f8db81b:0xb49c324441edf199,87,51,0
0x80dca77deb144bed:0x50490dd3e24809a4,428,273,7
0x80dca77decf1f3b7:0x2829f969c7ceb741,58,39,8
0x80dca78452d534e9:0x8735fa1ff5607ef5,117,82,3
0x80dca78b6c6a4893:0x70b4c5addebe5e65,78,51,9
0x80dca798c075ad91:0x6e7767c801a938f6,168,105,0
0x80dca7b1fc0735ad:0xa31a81d0453d9658,261,190,177
0x80dca7c3de3c6abd:0x45030b11389f67b6,78,57,0
0x80dca7cf87015013:0x272c60878857aeab,68,53,67
0x80dca7d95f405203:0x73457edcb52c6d3e,225,208,14
0x80dca7ec3dff7e55:0xe9e276597d64c768,77,37,0
0x80dca7ec4a4a1149:0xe9d27918302345ad,67,32,0
0x80dca7ece2b3479b:0xdd28bc1056ea34c,118,66,0
0x80dca7ed1de68dc1:0x7c564a0c0227e15d,68,40,61
0x80dca7ed1f119c6b:0xafa71f0b4cb19db8,468,175,24
0x80dca7ed1fcb9f4d:0x7fa0a2126aea78b4,128,64,4
0x80dca7eede073d21:0xb3ea4db76f8bc150,85,55,0
0x80dca7f4ab1188fd:0x3e8188b30e8337ec,507,239,0
0x80dca89e1aea5a23:0xd9803b12d832b81d,297,115,0
0x80dca89ffceb316b:0xf4f87ce4dfdc2e06,124,77,101
0x80dca8a786db27ad:0x4d274e5205c3ba8f,111,63,29
0x80dca8a7fb607355:0x9dbbf88cc558fcf9,277,177,0
0x80dca8a8d68c509b:0xf037e3c9f695c76d,125,94,66
0x80dca8a98127a095:0xf2cac7a2f8e3c8bb,444,250,0
0x80dca8a9f5b14c5f:0xbcdff31a6cf000de,266,129,0
0x80dca8aa3798dbfd:0xd37abec74db84460,61,54,10
0x80dca8aaed3ca411:0x8894ababde35aef1,53,38,28
0x80dca8b2048a22cb:0x3ae9a9f552313c70,1158,673,257
0x80dca8d293e3a6bd:0xbf090336fd9bf6b2,60,39,0
0x80dca99181b270d3:0x1ff6988c2ff38120,53,31,0
0x80dcaa0366d33b7f:0x91bdb9c38025eb38,779,452,0
0x80dcaa08cbb16ef7:0xc977ebb72f0ff8c3,62,42,8
0x80dcaa0a8e468efb:0x48ce5b924d0d6c7f,55,31,0
0x80dcaa0b951a0c73:0x8cf04818dfee6086,283,138,1
0x80dcaa0c330df38f:0x94dcefa7232c715c,221,99,0
0x80dcaa0c43fa3e31:0xa4cca90b423a0157,75,73,7
0x80dcaa0c4b3f9d89:0x9489404bf99a9d0b,200,150,0
0x80dcaa0c4dd9ab0b:0x3180c7fb08101ff1,77,71,49
0x80dcaa0c5ad7c2f1:0xb44e141eaa34f720,118,51,0
0x80dcaa0c6d1792d3:0xa4ce84c81a2fd703,56,35,0
0x80dcaa0c90c532b3:0x9279917423fd77ea,134,96,0
0x80dcaa0d2b2771b9:0xd8554ed537886713,98,83,0
0x80dcaa0d6ec3e9b5:0x12d364fd9f9434da,59,51,0
0x80dcaa0dad055f73:0xfad6f6d7780e8433,64,41,0
0x80dcaa0eb35712d5:0x4dc70b51ff058b2b,198,141,1
0x80dcaa0eb43f0a43:0x8fd7d25d180fce00,64,36,14
0x80dcaa0ed04cf347:0xd12f73e2568390fc,68,54,50
0x80dcaa1297745463:0x1611497bf26301d3,118,100,0
0x80dcaa13484e953f:0x123ea30772ccff01,58,34,4
0x80dcaa1d2ae95555:0x690d5e4438e86c84,97,79,57
0x80dcaa3a124d2fe9:0x29466367dc68e39c,142,79,132
0x80dcaa3a13b33b5b:0x75671a72b636d912,107,98,5
0x80dcaa41035a47bd:0xbacffce19c97eef5,188,111,0
0x80dcaa410d83377f:0x954b0a3bbfdbfa27,93,64,0
0x80dcaa418eff659f:0xa60bfa0b812b3220,518,323,415
0x80dcaa41a0d60eb7:0xa2cf259628dc7d24,174,117,0
0x80dcaa41eed7d1e3:0xa55a6027e149c26f,55,35,5
0x80dcaa422b0bbdd1:0x84c1b099bea109c2,135,98,0
0x80dcaa43b602d187:0xfa3bd13a379c7d39,176,112,0
0x80dcaa43eb195d5d:0x2e644070df0ba5bb,128,117,30
0x80dcaa44da6de8dd:0xe36bed38ac0cefa0,73,55,6
0x80dcaa455bbe1a7d:0xaf37e57123d7f488,98,56,7
0x80dcaa45fc9edbb3:0x394e1050da916511,128,96,15
0x80dcaa46b1684291:0xf5cbd2ffffa0dcd7,62,44,1
0x80dcaa47ca8c64e7:0x2f0cb4b60a60b6ef,58,52,0
0x80dcaa4e262b5a4f:0xd37bac0172312942,146,114,50
0x80dcaa504141dec7:0xbb8826abeb2728ef,98,63,0
0x80dcaa54c4b2e839:0x7510ca7f5cd95c96,120,73,0
0x80dcaa5689864bf3:0x14360aea9d2bb1bb,164,109,0
0x80dcaa5689ee39ff:0x6c01430dafce1d94,185,112,0
0x80dcaa5701cc8f99:0x7a8a47b7b6861704,94,67,20
0x80dcaa5765230c65:0xa33e74df3aabfea0,113,50,0
0x80dcaa577777914b:0x28a02caa3c93dc4d,64,40,0
0x80dcaa5829f66423:0xd86c6dbc8c35b0f4,87,59,16
0x80dcaa582c5a846d:0xa76d65e65621ae57,68,42,0
0x80dcaa596f3c7043:0x62587003300b2e44,1650,789,2
0x80dcaa5ac1131f9f:0xdafb892f7394872b,158,88,1
0x80dcaa63c5404a93:0x4d21f77c0185c660,54,51,19
0x80dcaa657ca06b1d:0x4157b490fe48f3b4,55,18,0
0x80dcaa68474453d1:0xe6acf3ef5a169bf1,198,126,0
0x80dcaa6b7a2d17ff:0xea0ad128c68986cf,159,106,120
0x80dcaa6d77c25f49:0x115fce2b66734281,209,140,0
0x80dcaa6e81c3bff9:0xf514e17f027d2c13,58,35,1
0x80dcaa72e094c60b:0x23ea1c60004f1659,218,137,82
0x80dcaa73d5ead2db:0x522e1881a7277222,58,39,0
0x80dcaabab94b216b:0x636d438ef2ca9a42,268,158,1
0x80dcaaf49cda6061:0x14d3abaf6d962516,206,107,0
0x80dcaaf6399da407:0xf10476e2043e4005,93,30,0
0x80dcaaf6f6fe4505:0x44fc40852481fa7c,172,88,0
0x80dcab0b3165ff4b:0x71aff8e6c318cb95,142,94,8
0x80dcab0eacd1df55:0xd7b97b78b3748829,67,28,0
0x80dcab145d8b7fe7:0x2c2b752a546e7520,103,74,3
0x80dcab2f44c578ab:0x3edf1ece1f036be5,331,160,0
0x80dcab335fb1940f:0x46088f617a111baa,275,165,0
0x80dcab355ce1e79b:0xa456b2f47223f6f,103,62,0
0x80dcab4ca1a2fee3:0x4c14ab351624cae,65,40,0
0x80dcab528a624e9f:0x829ca272c83c5ce7,237,125,0
0x80dcab593d3b7a3f:0x7d9e9d7f313ce0b0,78,43,0
0x80dcab63ec486b63:0x48b2b4959b28272b,148,67,0
0x80dcab77fe8a83a3:0x6c77902edfd515cb,148,100,3
0x80dcab7befb50901:0x9987530a24ab5111,3069,1522,5
0x80dcab7c14131da3:0xd4e89fa9a1e67829,357,214,0
0x80dcab7c14131da3:0xf13e2872d051174e,123,59,13
0x80dcab7c670eff01:0x9175df2712f21cae,58,34,0
0x80dcab7f4a5835eb:0xd2f083eeeadf27c2,58,34,0
0x80dcab843083bb2f:0x9e2cf4a11078b97b,128,75,0
0x80dcab85becae179:0x9cbda31251d82a06,95,38,2
0x80dcab9d0ac3da33:0xeaed99cbbead3bd6,108,49,0
0x80dcab9e14d43c8d:0xb800a35526f638e8,172,108,25
0x80dcaba0283f2cef:0xd6264b7ad04b757e,403,207,0
0x80dcaba1cfddd335:0x383f10b8aca446b0,57,47,0
0x80dcaba439bab621:0xd134b6ded46b1ec9,53,42,0
0x80dcaba8cf77d477:0x6dbaf29cff07abb9,78,56,3
0x80dcabaa3b3e4935:0xd582d44bf8f65003,626,405,52
0x80dcabac08cfa981:0xb2297af40ddbc4ec,58,57,2
0x80dcabac57827eaf:0xfbadc18b94cfe03c,95,61,0
0x80dcabace7a0b6ef:0xb34484ddd0563f44,1370,688,400
0x80dcabad6981572b:0x1a1a11c216b6721d,96,78,90
0x80dcabbb8c5f3825:0xba680860df96397d,174,112,149
0x80dcabbe22786fef:0xf964395068ea02de,56,25,0
0x80dcabbf00eaff79:0x615cee3c30264af6,95,47,0
0x80dcabbf062d1de7:0x605814594778985,195,84,1
0x80dcabbf1b172f67:0x424daeb790fa62fe,78,54,1
0x80dcabbfd0dd532d:0x9bafc45bf76775,74,64,42
0x80dcabddef954a6b:0x895cd70bd26da740,122,86,71
0x80dcac317e4114db:0xb3a76690fc09a44b,58,28,0
0x80dcac4c800f7a6d:0x4ef97f93eb62a033,205,111,1
0x80dcac4cb74e1f87:0xb344b5caaf118ada,96,60,83
0x80dcac559e4a7d65:0xa90e3a494544331e,186,115,0
0x80dcac55ef6f9f67:0xc30b5b3bc4b6d142,744,324,78
0x80dcac55f74e4cc7:0xf274251729ff5760,688,309,0
0x80dcac56013cb703:0xe291eae9442b6c8f,68,47,0
0x80dcac56c6a0fb53:0x502ab2f908c6744a,157,150,8
0x80dcac59b3dbd3af:0x1991ab449bda301a,78,43,33
0x80dcac59baf5f72f:0x244b7ba2fc38dd97,57,43,3
0x80dcac5e1d4e7a4d:0x7b11019300f3cb39,76,47,0
0x80dcac5e1db899cb:0x11da92b2dc62eff7,108,63,0
0x80dcac5ea14a3f49:0x92451c166e2ddcd9,125,76,2
0x80dcac5eba561939:0x871d20367ed3ca60,68,29,0
0x80dcac65319c9789:0x1198d5135608576a,175,98,81
0x80dcac6f5ebb8813:0x6e313692d6103084,68,51,0
0x80dcac8385ad4e05:0x497d4e50e3a4272f,398,385,0
0x80dcac8420301a29:0xd4b1b7a9e97ade3a,796,397,0
0x80dcac85146a04ed:0x1b40f1d348fd8a7a,63,37,18
0x80dcac8566b39c63:0x8efbb2eed117c8cd,54,20,0
0x80dcac907edda02d:0x9aac2ba85605b436,832,832,0
0x80dcac91ef1af321:0x5ae8c97dd1df1249,58,32,14
0x80dcac926ca37599:0x2eca588f1f32541f,148,89,43
0x80dcac93ab9b3073:0x417abd2efab47a93,95,51,0
0x80dcac9f6ab9f0a1:0x270846fc726f1e68,198,76,0
0x80dcacb1e5efd9b7:0x8be8bb180c151631,56,26,0
0x80dcacb863105557:0xd43599911f8efcbe,54,41,2
0x80dcacbab2d55f31:0x6a4db5e2ef603c96,54,37,0
0x80dcacbab2d55f31:0x6f91df5bde1d09c0,64,42,12
0x80dcacc17f1e10c5:0xe4e74e8941d3e0d3,77,49,10
0x80dcacc8897938d3:0xcafc7e08b27c4221,267,113,185
0x80dcaccb6738d9f1:0xf75c4015657608ea,317,139,4
0x80dcaccb9499d447:0xf6bd4b1058156be7,273,129,87
0x80dcaccb94f31245:0x2469f09e69a11c4e,178,62,0
0x80dcaccbc589a3b3:0x3aa845b42ee01fe0,875,666,23
0x80dcaccbd354ddfd:0x4f2c6a101f5981ba,150,83,0
0x80dcacceb583f185:0x20176c6504977441,114,91,104
0x80dcaccf49a34e93:0x51691106e959f8d1,163,64,0
0x80dcaccf49a34e93:0xdf247cfcb078588e,187,92,47
0x80dcaccf49a34e93:0xf73e19851d3a6fd6,76,29,0
0x80dcaccfc7126055:0xf148a80067f83443,77,74,3
0x80dcacd2ae4abc07:0xeb135e8d954495f8,68,38,0
0x80dcacd8647eb5ad:0x143be8b07e996353,58,31,0
0x80dcacd8701f2a57:0x67b90904f9cd8fa8,96,50,0
0x80dcacd8701f5261:0x5d97114508ef3d3d,58,58,29
0x80dcacd8920f7c6f:0x13dcfa817cf443c3,264,125,0
0x80dcacd8a01e490f:0xd68004e1d8882f1f,58,34,13
0x80dcacd8a4d6b583:0x3a16133a7d6c2449,55,51,5
0x80dcacd931bf0077:0x9982253965c691d2,55,36,0
0x80dcace0116169e1:0x2f8527a73f618121,64,36,0
0x80dcace19fb1c179:0xd808d1adfa4b8345,53,39,19
0x80dcaceb0fe50b33:0xd594e04c1ab36e92,57,26,0
0x80dcaceb691a1597:0x53d7d7e9c72ee172,75,44,54
0x80dcacf6e214cd87:0x1068670f25b6c3a6,54,33,17
0x80dcacf8b2f82d05:0x2a387c02224d4a0d,778,392,184
0x80dcacf8c4635003:0x96cbc5657bcd29c1,106,62,0
0x80dcacfb0b802c9d:0xdd47c4faac3800a,72,54,2
0x80dcacfea05e5033:0x3680e11d01af7589,77,49,4
0x80dcacff2e39ba71:0xd4183e4431c5fbea,99,75,57
0x80dcacff5ad7bd11:0xce9e6374c18e205e,78,50,0
0x80dcad18a4e12e85:0xc2b727b56a53e0f5,138,72,0
0x80dcad20f1a293eb:0x493ceb83b60ee405,364,150,0
0x80dcad217cf6f2b9:0x95874e4c4dce27f8,57,28,0
0x80dcad226a11304d:0x70ebfb25c2ab4305,98,49,0
0x80dcad22ba292f6d:0xd073885db1d59d34,320,216,0
0x80dcad2312d9993f:0xcddd327fad89e005,183,87,0
0x80dcad2466be2fad:0x552515fd2573b217,288,212,78
0x80dcad29f729a895:0x4b4a26f85ec574a3,78,52,28
0x80dcad2a0233accf:0x3b64b84cf336ff46,493,215,481
0x80dcad2fe603cf63:0x3c980af1ca895e28,76,44,7
0x80dcad36f61f9751:0x42cc42ab07546626,184,65,0
0x80dcad3c311b5655:0x540356afacee054e,568,348,0
0x80dcad3d04b70b43:0x3d1906fab28b0406,77,45,14
0x80dcad4751f71cd3:0x9848978947941321,136,84,81
0x80dcad4cf2c33413:0xf63b99a165f1fe97,88,55,37
0x80dcad4f6cb4d575:0x5473a88fbec79631,115,88,0
0x80dcad508e4d789b:0x23a34fa435f356cd,305,126,0
0x80dcad52d9c38387:0x202fc675aaf0d72d,183,81,0
0x80dcad65903ead9b:0xdf4d51f9deea9589,175,85,0
0x80dcad6f031ef64d:0x118d3e07f7f671dd,317,150,0
0x80dcad7391512fd1:0x6fb8c2c17d9c5d89,169,90,0
0x80dcad798acabf25:0x733de6c96bf35469,58,21,1
0x80dcad7d8112e727:0x241d41d4ccb48957,104,99,102
0x80dcad8058e8349d:0x7b93b5de3de43827,105,50,0
0x80dcad8a27ea6bf9:0x191a549f4b88a995,158,95,51
0x80dcad9f657bbe5f:0xeb21348a666c86d9,208,107,0
0x80dcada4ca4dbcdb:0x6db25b8d6a377bdc,95,47,0
0x80dcadaa4ab57111:0x8992bdd4727efa6b,53,17,0
0x80dcadb016a7cbbf:0x5e53d00f2d0a3f57,215,190,64
0x80dcadb03e19c649:0xc3dd4d6abe8427fb,65,39,0
0x80dcadb0d8b3cbed:0x71dde61577236f42,136,80,1
0x80dcadb1a71f0661:0x86a28163bd1dc076,89,37,0
0x80dcadb741a6298d:0x36eff1e82560299f,115,90,23
0x80dcadbc60d18425:0x17b62ae4127cf039,128,99,38
0x80dcadc0645634ad:0x1226d3df51e99798,98,53,0
0x80dcadc24b70bfdd:0x6113c37601c77c1f,78,35,0
0x80dcade0c3c293e7:0x7b66a84001a559ec,67,61,0
0x80dcade2b0adfd91:0x8b6380204ebd1cb0,68,34,0
0x80dcade5b0a8c6e3:0xffed7e148bab2443,63,49,0
0x80dcade99738417b:0x3fcf197cf666b3d7,208,81,0
0x80dcadebdd4fa80d:0x9b4fee47c037ee4e,395,325,180
0x80dcadf562de4435:0xab88e3e8c43e99a7,78,22,0
0x80dcadf8eba0f055:0xc84cc60ba9d0bcff,68,40,2
0x80dcae04e448c211:0xf6cb4afac4fb0ad4,136,82,0
0x80dcae08fcb848fb:0x213a379bafc02a39,238,134,168
0x80dcae0965579e81:0x3faee9b879986383,408,351,0
